sample_fp	plate	well	round	tile	channel
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0552_ChannelGFP_5p_100ms_Seq16404.nd2	2	A3	1	552	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0553_ChannelAF750_30p_100ms_Seq16408.nd2	2	A3	1	553	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0553_ChannelCY3_30p_100ms_Seq16406.nd2	2	A3	1	553	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0553_ChannelCY5_40p_100ms_Seq16407.nd2	2	A3	1	553	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0553_ChannelDAPI_1p_50ms_Seq16405.nd2	2	A3	1	553	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0553_ChannelGFP_5p_100ms_Seq16409.nd2	2	A3	1	553	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0554_ChannelAF750_30p_100ms_Seq16413.nd2	2	A3	1	554	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0554_ChannelCY3_30p_100ms_Seq16411.nd2	2	A3	1	554	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0554_ChannelCY5_40p_100ms_Seq16412.nd2	2	A3	1	554	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0554_ChannelDAPI_1p_50ms_Seq16410.nd2	2	A3	1	554	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0554_ChannelGFP_5p_100ms_Seq16414.nd2	2	A3	1	554	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0555_ChannelAF750_30p_100ms_Seq16418.nd2	2	A3	1	555	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0555_ChannelCY3_30p_100ms_Seq16416.nd2	2	A3	1	555	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0555_ChannelCY5_40p_100ms_Seq16417.nd2	2	A3	1	555	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0555_ChannelDAPI_1p_50ms_Seq16415.nd2	2	A3	1	555	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0555_ChannelGFP_5p_100ms_Seq16419.nd2	2	A3	1	555	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0556_ChannelAF750_30p_100ms_Seq16423.nd2	2	A3	1	556	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0556_ChannelCY3_30p_100ms_Seq16421.nd2	2	A3	1	556	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0556_ChannelCY5_40p_100ms_Seq16422.nd2	2	A3	1	556	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0556_ChannelDAPI_1p_50ms_Seq16420.nd2	2	A3	1	556	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0556_ChannelGFP_5p_100ms_Seq16424.nd2	2	A3	1	556	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0557_ChannelAF750_30p_100ms_Seq16428.nd2	2	A3	1	557	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0557_ChannelCY3_30p_100ms_Seq16426.nd2	2	A3	1	557	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0557_ChannelCY5_40p_100ms_Seq16427.nd2	2	A3	1	557	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0557_ChannelDAPI_1p_50ms_Seq16425.nd2	2	A3	1	557	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0557_ChannelGFP_5p_100ms_Seq16429.nd2	2	A3	1	557	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0558_ChannelAF750_30p_100ms_Seq16433.nd2	2	A3	1	558	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0558_ChannelCY3_30p_100ms_Seq16431.nd2	2	A3	1	558	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0558_ChannelCY5_40p_100ms_Seq16432.nd2	2	A3	1	558	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0558_ChannelDAPI_1p_50ms_Seq16430.nd2	2	A3	1	558	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0558_ChannelGFP_5p_100ms_Seq16434.nd2	2	A3	1	558	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0559_ChannelAF750_30p_100ms_Seq16438.nd2	2	A3	1	559	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0559_ChannelCY3_30p_100ms_Seq16436.nd2	2	A3	1	559	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0559_ChannelCY5_40p_100ms_Seq16437.nd2	2	A3	1	559	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0559_ChannelDAPI_1p_50ms_Seq16435.nd2	2	A3	1	559	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0559_ChannelGFP_5p_100ms_Seq16439.nd2	2	A3	1	559	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0560_ChannelAF750_30p_100ms_Seq16443.nd2	2	A3	1	560	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0560_ChannelCY3_30p_100ms_Seq16441.nd2	2	A3	1	560	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0560_ChannelCY5_40p_100ms_Seq16442.nd2	2	A3	1	560	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0560_ChannelDAPI_1p_50ms_Seq16440.nd2	2	A3	1	560	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0560_ChannelGFP_5p_100ms_Seq16444.nd2	2	A3	1	560	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0561_ChannelAF750_30p_100ms_Seq16448.nd2	2	A3	1	561	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0561_ChannelCY3_30p_100ms_Seq16446.nd2	2	A3	1	561	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0561_ChannelCY5_40p_100ms_Seq16447.nd2	2	A3	1	561	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0561_ChannelDAPI_1p_50ms_Seq16445.nd2	2	A3	1	561	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0561_ChannelGFP_5p_100ms_Seq16449.nd2	2	A3	1	561	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0562_ChannelAF750_30p_100ms_Seq16453.nd2	2	A3	1	562	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0562_ChannelCY3_30p_100ms_Seq16451.nd2	2	A3	1	562	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0562_ChannelCY5_40p_100ms_Seq16452.nd2	2	A3	1	562	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0562_ChannelDAPI_1p_50ms_Seq16450.nd2	2	A3	1	562	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0562_ChannelGFP_5p_100ms_Seq16454.nd2	2	A3	1	562	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0563_ChannelAF750_30p_100ms_Seq16458.nd2	2	A3	1	563	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0563_ChannelCY3_30p_100ms_Seq16456.nd2	2	A3	1	563	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0563_ChannelCY5_40p_100ms_Seq16457.nd2	2	A3	1	563	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0563_ChannelDAPI_1p_50ms_Seq16455.nd2	2	A3	1	563	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0563_ChannelGFP_5p_100ms_Seq16459.nd2	2	A3	1	563	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0564_ChannelAF750_30p_100ms_Seq16463.nd2	2	A3	1	564	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0564_ChannelCY3_30p_100ms_Seq16461.nd2	2	A3	1	564	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0564_ChannelCY5_40p_100ms_Seq16462.nd2	2	A3	1	564	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0564_ChannelDAPI_1p_50ms_Seq16460.nd2	2	A3	1	564	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0564_ChannelGFP_5p_100ms_Seq16464.nd2	2	A3	1	564	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0565_ChannelAF750_30p_100ms_Seq16468.nd2	2	A3	1	565	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0565_ChannelCY3_30p_100ms_Seq16466.nd2	2	A3	1	565	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0565_ChannelCY5_40p_100ms_Seq16467.nd2	2	A3	1	565	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0565_ChannelDAPI_1p_50ms_Seq16465.nd2	2	A3	1	565	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0565_ChannelGFP_5p_100ms_Seq16469.nd2	2	A3	1	565	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0566_ChannelAF750_30p_100ms_Seq16473.nd2	2	A3	1	566	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0566_ChannelCY3_30p_100ms_Seq16471.nd2	2	A3	1	566	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0566_ChannelCY5_40p_100ms_Seq16472.nd2	2	A3	1	566	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0566_ChannelDAPI_1p_50ms_Seq16470.nd2	2	A3	1	566	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0566_ChannelGFP_5p_100ms_Seq16474.nd2	2	A3	1	566	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0567_ChannelAF750_30p_100ms_Seq16478.nd2	2	A3	1	567	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0567_ChannelCY3_30p_100ms_Seq16476.nd2	2	A3	1	567	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0567_ChannelCY5_40p_100ms_Seq16477.nd2	2	A3	1	567	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0567_ChannelDAPI_1p_50ms_Seq16475.nd2	2	A3	1	567	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0567_ChannelGFP_5p_100ms_Seq16479.nd2	2	A3	1	567	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0568_ChannelAF750_30p_100ms_Seq16483.nd2	2	A3	1	568	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0568_ChannelCY3_30p_100ms_Seq16481.nd2	2	A3	1	568	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0568_ChannelCY5_40p_100ms_Seq16482.nd2	2	A3	1	568	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0568_ChannelDAPI_1p_50ms_Seq16480.nd2	2	A3	1	568	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0568_ChannelGFP_5p_100ms_Seq16484.nd2	2	A3	1	568	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0569_ChannelAF750_30p_100ms_Seq16488.nd2	2	A3	1	569	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0569_ChannelCY3_30p_100ms_Seq16486.nd2	2	A3	1	569	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0569_ChannelCY5_40p_100ms_Seq16487.nd2	2	A3	1	569	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0569_ChannelDAPI_1p_50ms_Seq16485.nd2	2	A3	1	569	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0569_ChannelGFP_5p_100ms_Seq16489.nd2	2	A3	1	569	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0570_ChannelAF750_30p_100ms_Seq16493.nd2	2	A3	1	570	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0570_ChannelCY3_30p_100ms_Seq16491.nd2	2	A3	1	570	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0570_ChannelCY5_40p_100ms_Seq16492.nd2	2	A3	1	570	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0570_ChannelDAPI_1p_50ms_Seq16490.nd2	2	A3	1	570	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0570_ChannelGFP_5p_100ms_Seq16494.nd2	2	A3	1	570	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0571_ChannelAF750_30p_100ms_Seq16498.nd2	2	A3	1	571	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0571_ChannelCY3_30p_100ms_Seq16496.nd2	2	A3	1	571	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0571_ChannelCY5_40p_100ms_Seq16497.nd2	2	A3	1	571	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0571_ChannelDAPI_1p_50ms_Seq16495.nd2	2	A3	1	571	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0571_ChannelGFP_5p_100ms_Seq16499.nd2	2	A3	1	571	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0572_ChannelAF750_30p_100ms_Seq16503.nd2	2	A3	1	572	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0572_ChannelCY3_30p_100ms_Seq16501.nd2	2	A3	1	572	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0572_ChannelCY5_40p_100ms_Seq16502.nd2	2	A3	1	572	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0572_ChannelDAPI_1p_50ms_Seq16500.nd2	2	A3	1	572	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0572_ChannelGFP_5p_100ms_Seq16504.nd2	2	A3	1	572	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0573_ChannelAF750_30p_100ms_Seq16508.nd2	2	A3	1	573	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0573_ChannelCY3_30p_100ms_Seq16506.nd2	2	A3	1	573	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0573_ChannelCY5_40p_100ms_Seq16507.nd2	2	A3	1	573	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0573_ChannelDAPI_1p_50ms_Seq16505.nd2	2	A3	1	573	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0573_ChannelGFP_5p_100ms_Seq16509.nd2	2	A3	1	573	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0574_ChannelAF750_30p_100ms_Seq16513.nd2	2	A3	1	574	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0574_ChannelCY3_30p_100ms_Seq16511.nd2	2	A3	1	574	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0574_ChannelCY5_40p_100ms_Seq16512.nd2	2	A3	1	574	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0574_ChannelDAPI_1p_50ms_Seq16510.nd2	2	A3	1	574	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0574_ChannelGFP_5p_100ms_Seq16514.nd2	2	A3	1	574	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0575_ChannelAF750_30p_100ms_Seq16518.nd2	2	A3	1	575	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0575_ChannelCY3_30p_100ms_Seq16516.nd2	2	A3	1	575	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0575_ChannelCY5_40p_100ms_Seq16517.nd2	2	A3	1	575	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0575_ChannelDAPI_1p_50ms_Seq16515.nd2	2	A3	1	575	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0575_ChannelGFP_5p_100ms_Seq16519.nd2	2	A3	1	575	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0576_ChannelAF750_30p_100ms_Seq16523.nd2	2	A3	1	576	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0576_ChannelCY3_30p_100ms_Seq16521.nd2	2	A3	1	576	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0576_ChannelCY5_40p_100ms_Seq16522.nd2	2	A3	1	576	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0576_ChannelDAPI_1p_50ms_Seq16520.nd2	2	A3	1	576	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0576_ChannelGFP_5p_100ms_Seq16524.nd2	2	A3	1	576	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0577_ChannelAF750_30p_100ms_Seq16528.nd2	2	A3	1	577	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0577_ChannelCY3_30p_100ms_Seq16526.nd2	2	A3	1	577	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0577_ChannelCY5_40p_100ms_Seq16527.nd2	2	A3	1	577	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0577_ChannelDAPI_1p_50ms_Seq16525.nd2	2	A3	1	577	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0577_ChannelGFP_5p_100ms_Seq16529.nd2	2	A3	1	577	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0578_ChannelAF750_30p_100ms_Seq16533.nd2	2	A3	1	578	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0578_ChannelCY3_30p_100ms_Seq16531.nd2	2	A3	1	578	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0578_ChannelCY5_40p_100ms_Seq16532.nd2	2	A3	1	578	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0578_ChannelDAPI_1p_50ms_Seq16530.nd2	2	A3	1	578	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0578_ChannelGFP_5p_100ms_Seq16534.nd2	2	A3	1	578	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0579_ChannelAF750_30p_100ms_Seq16538.nd2	2	A3	1	579	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0579_ChannelCY3_30p_100ms_Seq16536.nd2	2	A3	1	579	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0579_ChannelCY5_40p_100ms_Seq16537.nd2	2	A3	1	579	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0579_ChannelDAPI_1p_50ms_Seq16535.nd2	2	A3	1	579	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0579_ChannelGFP_5p_100ms_Seq16539.nd2	2	A3	1	579	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0580_ChannelAF750_30p_100ms_Seq16543.nd2	2	A3	1	580	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0580_ChannelCY3_30p_100ms_Seq16541.nd2	2	A3	1	580	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0580_ChannelCY5_40p_100ms_Seq16542.nd2	2	A3	1	580	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0580_ChannelDAPI_1p_50ms_Seq16540.nd2	2	A3	1	580	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0580_ChannelGFP_5p_100ms_Seq16544.nd2	2	A3	1	580	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0581_ChannelAF750_30p_100ms_Seq16548.nd2	2	A3	1	581	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0581_ChannelCY3_30p_100ms_Seq16546.nd2	2	A3	1	581	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0581_ChannelCY5_40p_100ms_Seq16547.nd2	2	A3	1	581	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0581_ChannelDAPI_1p_50ms_Seq16545.nd2	2	A3	1	581	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0581_ChannelGFP_5p_100ms_Seq16549.nd2	2	A3	1	581	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0582_ChannelAF750_30p_100ms_Seq16553.nd2	2	A3	1	582	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0582_ChannelCY3_30p_100ms_Seq16551.nd2	2	A3	1	582	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0582_ChannelCY5_40p_100ms_Seq16552.nd2	2	A3	1	582	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0582_ChannelDAPI_1p_50ms_Seq16550.nd2	2	A3	1	582	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0582_ChannelGFP_5p_100ms_Seq16554.nd2	2	A3	1	582	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0583_ChannelAF750_30p_100ms_Seq16558.nd2	2	A3	1	583	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0583_ChannelCY3_30p_100ms_Seq16556.nd2	2	A3	1	583	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0583_ChannelCY5_40p_100ms_Seq16557.nd2	2	A3	1	583	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0583_ChannelDAPI_1p_50ms_Seq16555.nd2	2	A3	1	583	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0583_ChannelGFP_5p_100ms_Seq16559.nd2	2	A3	1	583	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0584_ChannelAF750_30p_100ms_Seq16563.nd2	2	A3	1	584	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0584_ChannelCY3_30p_100ms_Seq16561.nd2	2	A3	1	584	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0584_ChannelCY5_40p_100ms_Seq16562.nd2	2	A3	1	584	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0584_ChannelDAPI_1p_50ms_Seq16560.nd2	2	A3	1	584	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0584_ChannelGFP_5p_100ms_Seq16564.nd2	2	A3	1	584	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0585_ChannelAF750_30p_100ms_Seq16568.nd2	2	A3	1	585	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0585_ChannelCY3_30p_100ms_Seq16566.nd2	2	A3	1	585	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0585_ChannelCY5_40p_100ms_Seq16567.nd2	2	A3	1	585	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0585_ChannelDAPI_1p_50ms_Seq16565.nd2	2	A3	1	585	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0585_ChannelGFP_5p_100ms_Seq16569.nd2	2	A3	1	585	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0586_ChannelAF750_30p_100ms_Seq16573.nd2	2	A3	1	586	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0586_ChannelCY3_30p_100ms_Seq16571.nd2	2	A3	1	586	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0586_ChannelCY5_40p_100ms_Seq16572.nd2	2	A3	1	586	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0586_ChannelDAPI_1p_50ms_Seq16570.nd2	2	A3	1	586	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0586_ChannelGFP_5p_100ms_Seq16574.nd2	2	A3	1	586	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0587_ChannelAF750_30p_100ms_Seq16578.nd2	2	A3	1	587	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0587_ChannelCY3_30p_100ms_Seq16576.nd2	2	A3	1	587	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0587_ChannelCY5_40p_100ms_Seq16577.nd2	2	A3	1	587	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0587_ChannelDAPI_1p_50ms_Seq16575.nd2	2	A3	1	587	DAPI
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0587_ChannelGFP_5p_100ms_Seq16579.nd2	2	A3	1	587	GFP
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0588_ChannelAF750_30p_100ms_Seq16583.nd2	2	A3	1	588	AF750
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0588_ChannelCY3_30p_100ms_Seq16581.nd2	2	A3	1	588	CY3
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0588_ChannelCY5_40p_100ms_Seq16582.nd2	2	A3	1	588	CY5
/lab/ops_data/etna/input_ph/plate_2/round_1/WellA3_PointA3_0588_ChannelDAPI_1p_50ms_Seq16580.nd2	2	A3	1	588	DAPI
